transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000953,100595,2025-09-06 23:17:50,228.1,restaurants,online,in_person,1,0,0.55,16,1289,0,212.94,6968,1,D14358479,0
T0000481,100348,2024-12-25 05:32:47,181.41,restaurants,pos,mobile,1,0,0.767,3,239,3,64.38,6141,0,D91445193,0
T0000284,100777,2024-12-16 13:29:31,223.4,restaurants,transfer,in_person,0,0,0.264,44,1124,5,255.67,1712,1,D40622219,1
T0000719,100420,2025-08-20 02:33:25,108.22,entertainment,pos,in_person,0,0,0.763,0,1336,0,71.27,350,1,D38804256,1
T0000878,100625,2025-01-25 21:53:03,121.65,grocery,online,web,0,0,0.849,4,1615,2,31.66,395,1,D88094885,1
T0000226,100169,2024-07-17 11:12:45,182.25,grocery,pos,web,1,0,0.259,12,2585,3,28.97,3756,1,D89937746,0
T0000027,100797,2024-06-24 05:34:56,239.63,gas,online,mobile,1,0,0.531,21,126,3,140.85,3189,0,D69390931,1
T0000955,100265,2024-05-13 06:38:15,78.19,electronics,pos,in_person,1,0,0.947,48,3224,2,98.95,1103,1,D39345885,0
T0000438,100897,2024-03-11 10:41:18,56.67,travel,online,web,1,0,0.614,5,131,0,61.57,2435,0,D11599217,0
T0000952,100301,2024-01-22 08:28:03,222.87,utilities,transfer,web,1,0,0.365,16,1264,0,81.82,615,0,D11360773,1
T0000365,100967,2025-08-14 10:17:43,132.62,electronics,pos,ivr,1,0,0.686,40,188,1,205.45,1752,0,D32532879,1
T0000230,100941,2025-12-26 06:07:19,114.59,grocery,pos,in_person,1,0,0.454,48,388,3,139.27,2480,0,D13912128,1
T0000038,100195,2025-08-06 11:52:45,69.68,travel,online,web,1,0,0.812,52,3642,1,182.72,17443,1,D16632748,0
T0000966,100324,2024-11-28 00:34:33,43.46,grocery,online,ivr,0,0,0.737,13,1330,4,43.45,343,0,D82782491,1
T0000375,100019,2024-02-01 02:16:54,244.38,gas,atm,in_person,0,1,0.276,48,784,0,194.07,1558,1,D37013040,1
T0000470,100275,2024-11-07 22:28:40,62.43,gas,pos,in_person,0,0,0.739,32,752,2,89.4,4837,1,D41631657,0
T0000968,100636,2024-01-20 16:34:52,76.1,grocery,pos,in_person,0,0,0.839,32,211,2,264.81,4608,1,D23209817,1
T0000851,100875,2024-06-08 07:12:57,107.16,restaurants,online,in_person,1,0,0.229,51,144,2,376.96,2010,1,D13598380,1
T0000705,100698,2025-01-18 08:49:58,381.56,healthcare,online,mobile,0,0,0.531,33,752,4,1.0,5442,1,D81453114,0
T0000842,100525,2025-08-28 21:08:13,153.24,travel,atm,in_person,1,0,0.201,41,372,0,267.85,2977,0,D91655066,1
T0000195,100477,2025-02-10 23:17:49,54.8,healthcare,pos,in_person,1,0,0.563,65,3650,1,236.58,127,1,D46631723,1
T0000855,100506,2024-04-05 10:25:09,190.7,online_services,atm,in_person,1,0,0.391,42,49,2,124.58,1125,1,D87924114,1
T0000865,100269,2025-04-29 12:40:04,79.51,travel,pos,in_person,1,0,0.344,78,686,3,143.53,10164,1,D75247051,0
T0000504,100961,2024-02-08 04:32:30,38.39,grocery,atm,mobile,0,0,0.316,11,471,1,150.07,184,1,D60220049,1
T0000970,100524,2025-09-22 16:44:28,153.11,gas,transfer,in_person,1,0,0.604,46,367,5,7.44,1918,1,D47511044,0
T0000831,100051,2025-06-16 05:13:09,211.95,gas,transfer,mobile,0,0,0.443,27,1735,0,83.14,4287,1,D91155020,1
T0000580,100349,2025-10-20 05:36:50,205.84,entertainment,online,in_person,0,0,0.652,42,9,2,81.63,2527,1,D25452137,1
T0000969,100571,2025-03-20 01:53:26,341.01,utilities,pos,in_person,1,0,0.381,17,2668,1,99.33,5717,1,D31141891,0
T0000163,100953,2024-05-01 06:00:12,1007.9,restaurants,pos,in_person,1,0,0.271,27,1298,6,255.65,1647,1,D95021389,1
T0000909,100624,2025-03-07 07:59:37,158.05,electronics,pos,web,1,0,0.656,27,916,2,141.7,760,1,D12322437,1
T0000153,100997,2025-11-19 11:52:20,32.88,grocery,online,mobile,0,0,0.848,47,157,1,384.81,3229,1,D89026193,0
T0000802,100354,2024-08-30 01:39:21,55.96,restaurants,transfer,web,1,0,0.714,33,689,0,101.58,2708,1,D31393028,0
T0000994,100003,2025-12-27 12:44:30,484.6,online_services,online,mobile,1,0,0.56,20,3650,0,194.78,2836,1,D80621968,1
T0000756,100634,2025-12-04 02:13:21,412.59,utilities,online,in_person,0,0,0.366,32,3227,0,178.24,9337,1,D72133179,1
T0000112,100624,2024-08-09 05:03:15,183.82,restaurants,pos,in_person,0,0,0.751,23,1431,3,201.04,1474,1,D75605030,1
T0000227,100278,2024-07-07 11:31:50,1430.42,grocery,online,in_person,1,1,0.722,32,792,0,166.25,1738,0,D89526786,1
T0000689,100742,2025-06-09 05:04:19,98.2,grocery,atm,in_person,1,0,0.524,0,314,2,1.0,11265,0,D81423115,0
T0000104,100150,2025-03-28 05:45:17,288.23,grocery,atm,mobile,1,0,0.783,31,2740,3,1.0,2954,1,D36727814,0
T0000422,100307,2024-03-06 15:28:24,69.85,healthcare,pos,in_person,1,0,0.903,21,165,0,107.47,4608,1,D94636770,0
T0000420,100005,2025-07-08 09:35:15,501.81,restaurants,pos,mobile,1,0,0.943,42,32,3,18.8,1501,1,D59032598,1
T0000751,100683,2024-08-14 22:40:34,149.95,travel,pos,in_person,0,0,0.896,40,820,1,325.71,4663,1,D16741987,1
T0000587,100850,2025-06-08 01:22:39,51.47,entertainment,atm,mobile,1,1,0.408,19,1451,3,322.21,3190,1,D67905716,1
T0000781,100735,2024-08-04 01:54:29,141.73,grocery,pos,web,1,0,0.493,33,725,0,256.38,3132,0,D90425870,0
T0000673,100969,2024-08-30 06:50:24,78.06,gas,atm,in_person,1,0,0.703,22,63,2,245.74,636,1,D43793593,1
T0000120,100645,2025-03-16 00:29:53,119.65,gas,online,web,1,0,0.34,58,453,4,278.1,3179,1,D67174287,1
T0000054,100846,2025-01-25 21:32:25,111.31,utilities,atm,in_person,1,0,0.61,20,616,0,10.72,4060,0,D29199203,0
T0000152,100680,2025-09-19 08:25:48,58.43,electronics,online,in_person,1,0,0.745,8,261,2,125.49,3071,0,D49014011,0
T0000404,100461,2025-12-25 10:59:33,104.13,gas,pos,in_person,0,0,0.205,42,99,1,178.02,1514,1,D54361278,1
T0000946,100304,2025-08-08 14:17:52,107.76,gas,transfer,in_person,0,0,0.266,70,12,4,107.04,8992,1,D58764053,0
T0000208,100754,2024-02-07 07:52:39,49.55,electronics,atm,web,1,0,0.889,0,1487,2,56.54,11,1,D51429646,1
T0000659,100139,2024-09-23 14:58:52,441.98,electronics,pos,mobile,0,1,0.607,51,1951,4,190.79,4052,1,D60958523,1
T0000844,100363,2024-07-24 11:19:45,136.46,gas,atm,web,1,0,0.215,0,1798,3,1.0,2299,0,D39004419,0
T0000763,100353,2025-07-11 12:20:55,288.88,grocery,pos,mobile,1,0,0.784,50,120,2,80.37,3853,1,D36316734,0
T0000009,100271,2024-06-01 04:40:24,146.19,grocery,atm,web,1,1,0.536,19,154,2,59.63,1072,1,D57112133,1
T0000808,100698,2025-06-08 05:19:22,48.43,entertainment,transfer,mobile,1,0,0.689,0,104,3,155.53,7389,0,D22466856,0
T0000037,100473,2024-10-30 21:08:52,133.95,travel,pos,in_person,1,0,0.923,51,49,3,102.51,1869,0,D53330139,1
T0000453,100661,2025-05-16 07:31:04,859.12,restaurants,online,mobile,1,0,0.76,9,3137,1,30.17,7494,1,D48324787,1
T0000652,100655,2025-05-26 12:44:23,126.88,gas,pos,web,1,0,0.461,28,817,1,145.6,851,1,D76723423,1
T0000254,100678,2024-03-27 14:35:06,61.06,online_services,pos,in_person,1,0,0.268,16,945,1,69.62,174,0,D21302000,1
T0000304,100078,2024-01-04 13:33:28,110.42,restaurants,pos,web,0,0,0.419,34,396,5,235.4,2087,0,D27118428,1
T0000747,100610,2025-06-28 23:55:22,748.32,grocery,online,web,0,0,0.827,30,873,1,222.85,3973,0,D27782724,1
T0000572,100929,2024-02-26 21:32:54,139.61,restaurants,online,in_person,0,0,0.307,18,600,4,170.63,374,1,D99837232,1
T0000624,100357,2024-07-24 11:35:24,84.97,gas,transfer,in_person,1,0,0.86,37,832,1,1.0,3008,1,D38281867,0
T0000733,100870,2024-05-25 02:58:29,243.2,restaurants,pos,mobile,1,0,0.453,41,767,1,193.01,2203,1,D69747453,0
T0000892,100542,2024-05-07 04:41:17,89.84,grocery,atm,in_person,1,0,0.602,17,826,2,244.35,2737,0,D68226366,0
T0000263,100669,2024-03-23 19:35:15,182.9,travel,pos,mobile,1,0,0.573,65,426,1,226.05,3458,1,D43929308,1
T0000611,100134,2025-05-14 15:29:41,58.51,restaurants,pos,web,1,0,0.767,19,810,2,1.0,1540,1,D28874042,0
T0000298,100188,2025-05-16 09:02:01,106.19,gas,pos,mobile,1,0,0.22,49,485,2,113.2,9015,1,D96567720,0
T0000415,100090,2025-03-05 08:57:56,114.85,restaurants,pos,web,1,0,0.816,53,1485,0,1.0,5689,1,D40708527,0
T0000151,100676,2024-04-06 22:00:20,128.67,grocery,pos,in_person,0,0,0.26,18,468,4,195.74,816,0,D59123238,1
T0000789,100472,2025-01-03 09:50:58,56.03,restaurants,pos,in_person,1,1,0.223,31,122,0,224.85,2369,1,D53437043,0
T0000641,100224,2025-08-17 21:51:42,38.67,utilities,pos,web,0,0,0.859,38,1904,6,75.69,986,1,D26959434,1
T0000890,100002,2025-12-12 14:56:36,32.02,entertainment,transfer,web,1,0,0.356,0,414,3,165.43,2077,1,D52796471,0
T0000551,100590,2025-07-06 14:43:29,209.88,online_services,pos,web,0,0,0.801,18,1165,2,1.0,4083,1,D21222941,0
T0000887,100003,2025-04-17 19:22:21,455.07,grocery,online,in_person,1,0,0.85,63,1440,2,1.0,3515,1,D26013233,0
T0000489,100265,2025-08-31 19:04:18,68.97,online_services,pos,mobile,0,0,0.486,33,3650,0,267.01,937,1,D34870529,1
T0000148,100184,2025-09-20 04:02:32,130.75,online_services,pos,in_person,1,0,0.569,51,477,3,177.77,4091,1,D56313350,1
T0000147,100574,2024-02-18 04:37:32,85.55,travel,pos,web,1,1,0.393,25,961,1,2.16,3109,1,D68085964,0
T0000721,100559,2024-12-15 01:27:36,136.11,online_services,atm,in_person,1,0,0.458,47,95,1,1.0,3526,0,D78894882,0
T0000932,100510,2025-07-29 20:19:06,222.18,online_services,pos,mobile,0,0,0.573,8,3248,4,46.04,5981,1,D72688534,1
T0000740,100570,2024-01-03 05:55:10,19.64,restaurants,transfer,mobile,1,0,0.794,37,3549,1,1.0,2585,0,D96240780,0
T0000660,100319,2024-12-08 01:57:31,110.9,entertainment,pos,in_person,1,0,0.764,35,2324,6,378.75,6837,1,D88167286,0
T0000349,100274,2025-01-15 14:57:32,35.75,entertainment,pos,mobile,0,0,0.618,25,1540,1,30.1,1887,1,D64891992,0
T0000464,100353,2025-04-13 13:05:49,22.97,online_services,transfer,in_person,1,0,0.494,62,289,1,96.64,6223,1,D87379568,0
T0000326,100288,2024-05-24 19:21:16,286.49,electronics,pos,in_person,1,0,0.439,42,58,2,68.66,4762,1,D62755365,0
T0000187,100644,2025-04-08 10:25:37,175.02,restaurants,pos,in_person,1,0,0.809,30,509,3,220.99,1707,1,D60369756,0
T0000124,100313,2024-08-12 21:48:27,504.35,entertainment,pos,web,1,0,0.887,44,1199,2,131.09,5255,1,D76323127,1
T0000854,100751,2024-08-21 18:47:59,152.62,restaurants,online,in_person,0,0,0.897,15,454,2,1.0,19066,1,D32551897,0
T0000609,100555,2024-02-11 19:19:00,32.56,utilities,transfer,web,1,0,0.332,56,1111,1,14.58,6046,1,D76832379,0
T0000144,100000,2024-12-18 20:46:05,188.85,online_services,atm,web,1,0,0.203,34,1296,0,354.48,21943,0,D31500553,1
T0000959,100659,2025-09-25 14:33:36,148.16,online_services,pos,mobile,1,0,0.443,0,858,2,77.99,3622,1,D82288475,0
T0000198,100963,2024-05-11 07:00:03,104.05,utilities,pos,in_person,1,0,0.589,41,170,2,1.84,11601,1,D16467940,0
T0000610,100660,2024-05-09 19:29:05,240.86,electronics,transfer,in_person,1,0,0.239,20,9,2,160.72,1701,0,D90416079,1
T0000280,100936,2025-12-30 14:50:52,188.01,online_services,transfer,in_person,1,0,0.419,46,1085,3,51.32,5220,0,D13888691,0
T0000294,100511,2024-05-18 02:23:44,14.73,utilities,atm,in_person,1,0,0.58,48,2385,2,142.39,478,1,D48322216,0
T0000401,100088,2024-03-26 01:13:43,126.26,electronics,pos,in_person,0,1,0.621,33,951,1,101.07,118,1,D17860839,1
T0000123,100508,2025-02-21 09:58:39,180.91,grocery,atm,in_person,1,0,0.243,38,2062,4,1.0,344,1,D73441987,1
T0000184,100732,2024-03-28 20:28:19,401.68,restaurants,pos,in_person,1,1,0.41,33,5,2,167.13,10803,1,D59430822,1
T0000203,100300,2024-07-23 18:55:14,161.02,electronics,atm,web,1,0,0.414,66,3650,4,90.19,9117,0,D92258664,0
T0000439,100729,2024-10-27 01:51:41,82.36,restaurants,transfer,in_person,1,0,0.507,77,563,2,57.15,4510,0,D34971330,1
T0000247,100977,2025-04-12 14:39:00,55.31,grocery,pos,web,1,0,0.225,18,797,0,165.02,297,1,D14280912,1
T0000416,100096,2025-12-07 11:38:47,177.33,online_services,atm,ivr,0,0,0.719,27,3427,3,1.0,7457,1,D37669609,0
T0000933,100697,2024-10-21 05:51:09,423.59,healthcare,online,in_person,0,0,0.319,12,79,1,1.0,657,1,D28810555,1
T0000766,100285,2024-12-28 20:24:56,29.81,restaurants,transfer,mobile,1,1,0.212,27,1848,3,205.85,6889,0,D85732797,1
T0000907,100375,2025-10-14 09:22:46,121.16,restaurants,atm,mobile,1,0,0.339,18,814,1,137.67,595,1,D35122158,0
T0000836,100564,2024-09-10 15:07:10,66.36,online_services,atm,web,1,0,0.478,6,1185,4,191.28,1327,1,D63738771,1
T0000888,100532,2024-07-01 13:45:13,100.66,grocery,online,web,1,0,0.46,0,1208,3,87.69,2294,1,D45009533,0
T0000130,100239,2024-10-29 04:59:22,64.46,healthcare,online,mobile,1,0,0.651,31,1285,2,1.0,1886,1,D10135950,0
T0000638,100058,2025-08-07 13:05:48,54.49,travel,atm,in_person,0,0,0.422,51,91,1,189.78,2621,1,D80403062,1
T0000403,100267,2024-01-18 23:47:24,310.59,restaurants,pos,in_person,1,0,0.442,22,1,3,1.0,20034,1,D93158220,0
T0000785,100855,2024-01-18 10:51:50,149.95,travel,online,in_person,1,1,0.831,27,237,2,62.52,6804,1,D54712401,0
T0000771,100113,2025-10-23 10:50:19,703.52,utilities,online,in_person,1,0,0.318,59,212,1,180.22,1847,1,D45983726,1
T0000736,100162,2025-01-19 05:33:11,171.11,restaurants,online,in_person,1,0,0.905,52,234,3,260.94,4806,1,D51584663,1
T0000914,100027,2024-09-24 05:05:24,84.78,restaurants,pos,in_person,1,1,0.857,61,1941,1,1.0,1015,1,D11909363,0
T0000220,100711,2024-07-20 18:03:47,79.33,entertainment,pos,web,1,1,0.228,5,3650,1,70.84,2818,1,D84074209,1
T0000642,100043,2024-06-20 17:45:15,278.46,utilities,pos,in_person,0,0,0.442,63,775,1,56.73,9043,0,D95297317,0
T0000916,100556,2025-03-22 04:43:01,420.63,travel,atm,in_person,0,0,0.519,20,550,2,111.63,8802,0,D44458974,0
T0000753,100094,2024-06-30 07:20:49,59.53,restaurants,online,mobile,1,0,0.296,32,351,2,305.34,10476,0,D13351058,0
T0000807,100793,2024-07-24 13:24:31,131.76,gas,atm,in_person,1,0,0.682,11,795,2,1.0,14003,0,D29037058,0
T0000920,100239,2024-04-20 22:07:14,27.31,utilities,transfer,web,0,0,0.252,48,1553,4,184.01,1417,1,D42291403,1
T0000625,100876,2024-10-27 18:51:42,226.79,restaurants,pos,mobile,1,0,0.243,0,892,1,320.83,998,1,D78475659,1
T0000875,100085,2024-08-14 02:52:58,27.04,gas,pos,web,0,0,0.815,76,812,0,190.92,3652,1,D73713917,0
T0000761,100046,2024-06-28 03:05:03,457.01,online_services,pos,in_person,1,0,0.69,0,41,3,178.12,3307,0,D90905743,1
T0000387,100057,2025-11-05 07:02:25,220.45,gas,transfer,in_person,1,0,0.457,47,536,2,1.0,61,0,D19373887,1
T0000973,100427,2025-05-09 00:31:39,181.42,travel,pos,in_person,1,0,0.314,61,18,0,85.29,7614,1,D93577006,0
T0000510,100385,2024-08-20 13:49:09,225.56,electronics,transfer,ivr,1,0,0.448,29,569,3,162.41,7587,1,D10906677,0
T0000268,100808,2024-01-15 05:49:11,203.69,travel,pos,in_person,0,0,0.392,27,1579,0,74.17,934,0,D37826137,1
T0000820,100866,2025-10-15 21:06:06,53.22,travel,pos,web,0,0,0.653,97,162,2,113.23,5100,0,D98070159,1
T0000442,100567,2024-02-06 07:14:51,199.5,gas,online,mobile,1,0,0.82,19,1398,0,207.71,6754,1,D34618096,0
T0000497,100307,2024-04-14 16:11:38,28.55,restaurants,pos,mobile,1,0,0.212,4,658,0,163.7,7057,1,D65839486,0
T0000113,100662,2024-06-17 15:52:55,86.94,online_services,transfer,web,0,1,0.734,47,1863,2,1.0,5188,1,D61114575,0
T0000692,100895,2024-03-19 18:43:20,118.96,gas,online,in_person,1,0,0.921,9,844,4,221.48,6128,1,D52601744,0
T0000233,100566,2024-12-03 05:59:21,197.17,electronics,transfer,in_person,0,0,0.773,11,549,3,211.45,1586,1,D99812175,1
T0000870,100214,2025-05-26 10:04:55,142.32,online_services,pos,in_person,1,0,0.481,26,120,2,119.65,7085,0,D85644025,0
T0000608,100333,2025-02-19 21:19:03,222.14,entertainment,pos,web,1,0,0.812,16,1120,2,15.12,2097,1,D81397182,0
T0000672,100586,2025-06-01 01:33:13,189.64,restaurants,pos,in_person,1,0,0.448,20,56,1,185.9,1722,1,D51968090,1
T0000374,100565,2025-03-16 11:03:53,316.6,restaurants,online,in_person,0,0,0.579,33,3650,4,189.28,1715,1,D20053664,1
T0000982,100244,2024-06-06 05:23:44,37.43,travel,transfer,in_person,1,1,0.388,6,40,2,136.63,585,1,D42138924,1
T0000843,100716,2024-08-30 01:57:09,719.33,electronics,pos,web,1,0,0.915,36,1552,3,29.6,1099,1,D49688392,1
T0000234,100260,2025-01-07 19:24:54,439.34,utilities,pos,mobile,1,0,0.914,23,32,3,172.52,4462,1,D35151594,1
T0000786,100933,2024-02-25 13:36:48,185.66,gas,online,web,0,0,0.776,11,97,2,59.82,7835,1,D54077018,0
T0000677,100545,2025-09-20 23:31:43,1266.92,travel,atm,web,1,0,0.769,95,1191,2,184.74,2567,1,D14131631,1
T0000318,100672,2025-08-12 07:46:21,79.23,utilities,online,mobile,1,0,0.229,26,315,1,1.0,6989,0,D93073689,0
T0000649,100548,2024-06-03 09:42:35,172.08,travel,online,mobile,1,0,0.565,53,3401,2,64.54,2230,0,D81643553,0
T0000411,100978,2024-05-11 20:46:59,39.1,restaurants,transfer,web,1,0,0.453,36,1072,2,119.68,1875,0,D58004484,1
T0000899,100787,2024-01-05 15:24:03,228.37,utilities,pos,web,0,0,0.227,39,1615,0,188.47,1560,0,D20126165,1
T0000710,100956,2024-09-23 22:19:12,265.8,grocery,transfer,mobile,0,0,0.268,56,1363,5,126.17,329,1,D82529423,1
T0000359,100996,2025-01-02 14:43:31,68.24,grocery,online,mobile,1,0,0.221,25,1329,3,198.81,1193,1,D19070000,1
T0000259,100276,2024-05-17 06:34:19,131.57,online_services,online,web,1,0,0.569,17,693,1,108.63,12004,1,D66570982,0
T0000745,100562,2024-09-18 19:19:35,162.25,utilities,transfer,in_person,1,0,0.921,6,2554,3,171.89,2551,1,D56031896,1
T0000628,100673,2025-07-03 15:39:58,505.92,gas,transfer,web,0,0,0.868,44,3345,3,88.65,7841,1,D72477980,1
T0000633,100224,2025-04-03 01:02:06,103.05,online_services,online,in_person,1,0,0.296,57,651,2,3.69,13071,0,D99974101,0
T0000283,100942,2025-06-22 12:09:33,341.96,gas,transfer,mobile,1,0,0.276,19,3650,3,241.98,21356,0,D56835091,0
T0000377,100953,2025-08-15 03:14:29,123.39,electronics,pos,web,0,1,0.3,14,878,0,1.0,2990,1,D22005348,0
T0000385,100550,2024-03-23 22:22:53,35.12,gas,pos,in_person,0,1,0.838,57,273,0,1.0,3883,1,D21832793,0
T0000225,100832,2025-07-21 23:09:10,161.01,electronics,online,in_person,0,0,0.232,9,3500,0,137.48,92,1,D68498518,1
T0000954,100741,2024-05-17 06:27:20,52.13,grocery,pos,mobile,0,0,0.943,33,1294,3,70.54,540,1,D24237505,1
T0000815,100987,2025-03-10 03:02:28,84.33,travel,pos,in_person,0,0,0.412,38,2436,3,385.14,5483,1,D77931184,1
T0000473,100014,2024-09-20 06:09:10,114.9,healthcare,atm,in_person,1,1,0.807,31,348,5,165.68,1504,1,D43525562,1
T0000348,100725,2025-07-17 06:00:10,252.6,travel,online,in_person,1,0,0.892,44,1825,2,1.0,509,1,D96399750,0
T0000506,100267,2024-12-24 07:43:27,91.0,grocery,pos,in_person,0,0,0.867,35,977,0,218.71,8636,1,D54144142,1
T0000640,100880,2025-02-12 00:55:25,237.95,online_services,online,web,0,0,0.793,52,1557,4,130.99,4214,1,D29286995,1
T0000988,100035,2025-02-06 03:38:44,199.92,grocery,atm,mobile,1,0,0.436,58,310,2,1.0,14218,0,D85192105,0
T0000929,100651,2024-05-03 11:44:03,120.42,entertainment,pos,mobile,1,0,0.405,8,212,2,218.44,257,0,D21798660,1
T0000906,100666,2025-12-10 17:19:01,947.92,grocery,transfer,in_person,1,1,0.255,48,1209,3,327.43,2367,1,D63051763,1
T0000620,100777,2025-06-09 01:22:08,547.88,grocery,online,in_person,0,0,0.438,18,124,2,237.84,4187,1,D23140627,1
T0000856,100508,2025-05-03 05:01:07,150.29,utilities,online,in_person,1,0,0.307,53,1328,1,105.29,5043,1,D42416971,0
T0000804,100747,2025-10-19 11:59:24,208.79,restaurants,transfer,mobile,0,0,0.796,40,347,1,122.62,1320,0,D54116521,1
T0000646,100180,2025-03-25 16:30:38,130.61,gas,pos,web,0,0,0.753,68,1018,0,94.59,3171,1,D80483048,1
T0000847,100669,2025-02-12 23:36:07,2594.03,electronics,pos,in_person,1,0,0.886,78,3650,3,1.0,438,1,D95059467,1
T0000557,100798,2024-09-03 16:05:53,75.33,online_services,online,in_person,1,0,0.446,40,83,2,33.87,3218,1,D78030406,0
T0000958,100548,2025-08-01 21:28:39,1117.25,restaurants,transfer,in_person,1,0,0.261,25,90,1,48.27,2451,1,D21915767,1
T0000578,100381,2024-01-02 13:30:22,456.3,grocery,atm,in_person,0,0,0.661,0,2098,4,73.51,1452,1,D76991954,1
T0000796,100802,2025-08-05 14:25:38,132.9,travel,atm,mobile,1,0,0.557,54,68,1,259.28,8875,1,D38179566,0
T0000086,100176,2025-12-11 13:27:07,230.05,electronics,online,web,1,0,0.322,48,684,3,327.41,3555,1,D24011800,1
T0000243,100998,2025-12-29 00:02:51,30.51,online_services,transfer,in_person,1,0,0.6,34,1299,1,1.0,6643,1,D67746886,0
T0000699,100075,2025-04-12 17:16:26,65.13,gas,pos,in_person,1,0,0.634,68,727,0,289.56,12121,1,D21779055,0
T0000160,100313,2024-08-23 08:50:21,51.09,restaurants,transfer,in_person,0,0,0.686,38,6,4,10.96,10503,1,D31805738,0
T0000525,100328,2024-11-18 22:28:51,525.02,entertainment,transfer,in_person,0,0,0.586,34,67,4,191.94,1779,1,D57647268,1
T0000036,100507,2024-05-12 16:09:39,409.97,entertainment,pos,mobile,0,0,0.212,29,1109,2,236.8,411,1,D17705919,1
T0000541,100780,2024-09-30 10:23:51,32.53,restaurants,pos,mobile,1,0,0.49,44,649,2,170.86,2499,1,D64776323,0
T0000171,100226,2024-01-01 14:26:21,82.33,gas,pos,mobile,1,0,0.513,20,1521,0,39.13,1189,1,D21204041,0
T0000655,100196,2024-12-27 04:16:15,251.77,online_services,atm,mobile,1,0,0.486,27,1137,0,1.0,14321,1,D74227056,0
T0000891,100724,2024-01-25 12:36:36,70.12,travel,pos,in_person,1,0,0.62,11,1020,4,1.0,7299,1,D73451304,0
T0000858,100308,2024-12-20 07:12:19,217.56,restaurants,pos,in_person,1,0,0.587,25,954,2,430.84,10692,1,D19800922,0
T0000848,100250,2024-01-30 12:54:47,319.31,utilities,pos,web,1,0,0.735,47,3650,1,102.56,8123,1,D29711016,1
T0000945,100875,2024-05-12 20:58:18,192.56,online_services,online,mobile,1,0,0.689,39,529,1,129.78,10252,1,D74490580,0
T0000734,100374,2024-06-15 00:59:58,125.35,grocery,online,in_person,1,0,0.697,64,199,1,205.86,779,1,D61011667,1
T0000096,100593,2025-10-07 13:58:06,40.35,gas,transfer,web,0,0,0.52,34,1308,1,1.0,1431,1,D61800881,0
T0000564,100036,2024-10-04 19:11:37,74.52,online_services,pos,in_person,0,1,0.913,70,110,1,1.0,1575,1,D47841778,0
T0000241,100350,2024-12-24 20:52:29,67.41,travel,atm,in_person,1,0,0.815,3,785,2,29.63,2598,0,D16128905,0
T0000743,100400,2025-05-13 18:50:47,59.23,gas,pos,in_person,1,0,0.259,20,1426,0,143.27,1178,1,D53391199,0
T0000575,100603,2024-06-28 00:51:45,176.07,grocery,pos,in_person,1,0,0.369,52,2896,2,257.54,13957,1,D44098649,0
T0000691,100248,2024-09-07 23:53:39,196.89,restaurants,pos,in_person,1,0,0.8,15,132,1,92.79,740,0,D98728033,1
T0000461,100676,2025-11-19 10:23:10,196.86,entertainment,transfer,in_person,1,0,0.812,19,2743,0,153.51,2147,1,D33631355,1
T0000554,100014,2025-03-27 03:16:39,926.64,gas,transfer,ivr,1,0,0.785,4,3650,2,74.43,8679,1,D18772312,0
T0000889,100647,2025-11-10 10:25:05,15.62,online_services,online,in_person,1,0,0.892,6,3397,1,1.0,7108,0,D86075739,0
T0000207,100236,2024-10-14 11:02:23,69.48,travel,atm,in_person,1,0,0.622,32,852,2,157.86,1785,1,D73480283,0
T0000393,100680,2024-07-09 19:03:40,97.07,online_services,transfer,web,1,0,0.859,47,618,3,98.46,8773,0,D29796813,0
T0000795,100850,2024-06-01 04:50:01,29.72,gas,pos,web,1,0,0.668,17,244,2,438.87,4620,1,D30648799,0
T0000398,100959,2024-08-28 07:20:53,182.42,restaurants,pos,in_person,1,0,0.938,29,501,2,100.16,14116,1,D99896285,0
T0000767,100168,2024-04-15 03:22:23,160.01,entertainment,pos,in_person,1,0,0.355,17,304,1,1.0,6187,1,D46865068,0
T0000849,100813,2025-09-01 23:43:48,78.53,restaurants,pos,web,0,0,0.548,0,2449,1,255.36,1430,0,D51181963,1
T0000218,100070,2024-07-12 16:51:06,494.55,healthcare,pos,in_person,1,0,0.403,45,1047,1,90.93,8443,1,D17859195,1
T0000005,100489,2025-02-09 21:18:55,25.64,entertainment,atm,in_person,1,0,0.677,63,486,3,293.05,8362,1,D67016019,0
T0000769,100119,2024-10-03 18:19:09,46.91,entertainment,online,in_person,1,0,0.334,44,1942,3,225.0,834,0,D89341317,1
T0000643,100140,2024-06-11 08:29:31,941.45,restaurants,online,mobile,1,0,0.629,28,733,1,79.35,1950,1,D82150260,1
T0000930,100405,2025-01-22 08:06:23,158.88,gas,pos,mobile,0,0,0.459,38,934,1,145.01,5031,1,D80135039,0
T0000613,100253,2025-03-22 08:41:55,41.21,restaurants,pos,in_person,0,0,0.492,74,629,3,118.43,4982,1,D78587469,0
T0000739,100250,2025-06-03 15:05:59,34.54,utilities,online,mobile,0,0,0.813,70,954,2,145.17,413,1,D83271818,1
T0000547,100986,2024-08-22 13:39:15,178.23,restaurants,pos,in_person,1,0,0.794,44,163,3,341.99,2062,1,D21409742,1
