transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000549,100466,2024-02-23 14:55:44,177.24,restaurants,atm,mobile,1,0,0.208,65,2956,0,190.65,11709,0,D35930240,0
T0000989,100139,2025-10-11 21:43:57,189.03,online_services,atm,mobile,0,0,0.417,49,1456,2,1.0,277,0,D38695489,0
T0000709,100423,2024-05-20 09:53:52,188.01,entertainment,pos,in_person,1,0,0.788,41,357,1,138.92,1812,0,D89007386,0
T0000988,100541,2025-08-31 18:30:08,448.29,healthcare,atm,in_person,1,0,0.724,41,1600,2,22.62,19271,1,D25856181,0
T0000752,100371,2025-04-07 13:44:42,101.25,utilities,pos,mobile,0,0,0.556,4,2649,1,172.28,2327,0,D67816601,0
T0000834,100622,2024-06-08 15:52:13,350.19,electronics,pos,in_person,0,0,0.347,55,1014,4,191.04,3010,0,D62555699,0
T0000279,100204,2024-04-22 04:27:35,81.25,utilities,online,in_person,1,0,0.287,25,883,1,74.62,5911,1,D88577351,0
T0000194,100011,2025-03-23 16:45:54,115.13,entertainment,pos,in_person,1,0,0.375,46,1960,3,36.17,681,0,D33256891,0
T0000007,100777,2025-07-26 23:39:07,150.65,travel,transfer,mobile,0,0,0.467,51,818,1,102.03,2484,1,D74744094,0
T0000493,100059,2024-06-15 13:03:26,236.26,gas,online,web,0,0,0.407,4,3650,1,102.67,9161,0,D21991828,0
T0000280,100978,2024-12-26 19:54:01,186.71,online_services,online,web,1,0,0.201,33,488,1,65.35,6451,1,D73532828,0
T0000027,100018,2024-04-28 15:13:07,359.08,electronics,pos,web,1,0,0.881,25,962,0,149.45,16358,1,D79840914,0
T0000916,100109,2025-04-09 23:01:39,36.61,utilities,pos,mobile,1,0,0.51,41,135,1,48.42,526,1,D58625641,0
T0000675,100560,2025-01-15 14:05:16,90.61,electronics,atm,in_person,0,0,0.693,42,407,2,79.99,10014,1,D53127658,0
T0000591,100765,2024-12-09 20:50:40,102.81,healthcare,pos,in_person,1,0,0.6,59,1105,2,193.75,9341,0,D90385832,0
T0000376,100140,2025-11-02 08:46:53,75.16,electronics,transfer,in_person,1,0,0.35,53,3508,2,75.82,1157,0,D55708226,0
T0000433,100775,2025-03-17 07:12:04,188.96,healthcare,online,in_person,1,0,0.851,62,612,0,24.07,1905,1,D90726849,0
T0000878,100509,2024-08-30 19:54:40,68.99,restaurants,pos,in_person,1,0,0.944,70,2783,0,161.35,6993,0,D56473157,0
T0000075,100687,2024-07-19 08:12:23,539.79,utilities,pos,in_person,1,0,0.802,39,371,2,1.0,57,1,D46559066,0
T0000079,100871,2024-08-08 10:40:42,12.24,grocery,atm,in_person,0,0,0.397,56,3650,2,130.37,7042,1,D41286018,0
T0000403,100698,2025-08-12 05:48:34,108.95,grocery,online,in_person,1,0,0.377,0,1700,1,1.0,8455,1,D13998401,0
T0000302,100045,2024-06-29 09:19:00,410.12,online_services,pos,in_person,1,0,0.72,0,1666,3,137.64,5303,1,D80271803,0
T0000606,100205,2025-03-26 03:53:42,78.02,online_services,atm,in_person,0,0,0.585,35,774,3,157.13,415,0,D54601638,0
T0000011,100895,2025-08-04 02:47:33,346.85,restaurants,pos,mobile,0,0,0.245,39,530,3,199.21,2939,1,D71469155,0
T0000357,100819,2024-12-18 21:24:14,473.83,electronics,transfer,mobile,1,0,0.475,45,3650,3,1.0,5698,1,D55905672,0
T0000200,100546,2024-11-21 15:58:23,98.06,grocery,transfer,mobile,0,0,0.415,38,517,2,1.0,5102,0,D62242670,0
T0000325,100043,2025-05-06 20:40:25,402.7,gas,pos,in_person,1,0,0.942,22,243,2,176.87,10751,1,D23721335,0
T0000297,100621,2025-08-25 03:03:15,73.55,entertainment,online,in_person,0,0,0.471,0,2166,1,215.12,502,0,D83179546,0
T0000975,100648,2024-08-31 21:32:46,51.46,travel,atm,mobile,0,0,0.482,45,455,1,107.6,4217,1,D74546804,0
T0000662,100562,2024-03-12 14:50:55,162.93,grocery,atm,ivr,1,0,0.356,31,1414,1,1.0,4975,0,D32956501,0
T0000976,100703,2024-03-05 09:13:35,828.46,gas,pos,mobile,0,0,0.824,68,1064,4,270.05,275,0,D55000380,1
T0000459,100110,2024-02-15 22:22:28,227.99,restaurants,pos,in_person,1,0,0.863,0,1226,3,1.0,778,1,D26447658,0
T0000394,100202,2024-01-31 11:40:16,203.83,grocery,online,in_person,1,0,0.873,93,360,2,4.64,2117,0,D64735091,0
T0000649,100882,2024-06-30 08:31:15,14.67,restaurants,online,web,0,0,0.724,13,1178,4,62.98,47,1,D11903476,0
T0000296,100336,2025-01-18 19:00:35,259.19,restaurants,atm,in_person,0,0,0.665,0,383,1,128.56,1212,1,D12680759,0
T0000310,100376,2025-03-25 05:00:24,41.28,online_services,online,web,0,0,0.95,21,462,2,173.63,6695,1,D43073726,0
T0000798,100327,2025-02-27 00:30:39,121.92,utilities,online,in_person,1,0,0.943,8,69,1,1.0,1623,1,D67855822,0
T0000240,100553,2024-07-25 16:05:16,318.06,healthcare,online,mobile,1,1,0.325,22,1249,1,79.04,14581,0,D84198460,0
T0000213,100249,2024-09-16 13:22:33,150.85,grocery,pos,in_person,0,0,0.619,57,1163,2,9.92,5273,0,D92509985,0
T0000438,100863,2025-05-08 09:32:32,1018.63,grocery,atm,in_person,1,0,0.341,41,1588,4,78.23,4224,0,D54637819,0
T0000220,100193,2024-05-02 17:24:10,436.36,restaurants,online,in_person,1,0,0.914,0,1186,1,166.58,6707,1,D79111259,0
T0000698,100586,2024-10-04 06:09:54,97.71,entertainment,online,in_person,1,0,0.445,51,2622,3,163.06,12471,1,D54598848,0
T0000115,100111,2024-09-29 22:21:50,137.29,grocery,online,web,0,0,0.41,3,198,0,48.48,3649,0,D22214646,0
T0000822,100358,2024-05-04 08:06:14,55.24,restaurants,pos,in_person,1,0,0.742,56,1589,2,88.01,2727,1,D93168499,0
T0000014,100083,2024-03-09 07:00:45,107.66,restaurants,pos,in_person,0,0,0.826,42,233,1,1.0,3373,1,D89816805,0
T0000553,100344,2024-11-09 01:14:21,246.7,electronics,online,in_person,1,0,0.876,27,1774,4,144.0,2048,1,D12943000,0
T0000644,100971,2024-08-13 11:24:21,20.51,restaurants,online,in_person,1,0,0.402,45,784,2,161.17,12886,0,D93221418,0
T0000373,100915,2024-12-17 16:54:16,889.91,online_services,pos,mobile,0,0,0.472,41,246,2,1.0,18230,0,D58799066,0
T0000057,100725,2024-03-22 15:05:43,354.16,healthcare,pos,in_person,0,0,0.687,25,62,3,40.63,2231,1,D55640237,0
T0000347,100165,2024-12-28 13:50:00,338.58,utilities,pos,ivr,0,0,0.469,65,1229,1,63.98,4665,0,D78073260,0
T0000954,100992,2024-01-21 07:27:43,302.15,online_services,atm,web,1,0,0.461,20,80,2,228.03,3631,0,D12153522,0
T0000322,100437,2025-02-24 15:38:17,100.17,utilities,online,in_person,1,0,0.919,41,1544,1,156.8,1614,1,D15770634,0
T0000667,100850,2024-07-09 12:39:56,218.77,travel,atm,in_person,0,0,0.536,52,469,1,72.71,899,0,D59763164,0
T0000903,100025,2024-09-17 16:07:09,96.33,restaurants,atm,web,1,1,0.791,38,88,0,207.5,412,1,D31955816,0
T0000268,100570,2024-06-07 22:17:31,92.99,travel,online,in_person,1,0,0.939,75,946,0,107.56,2980,1,D18046471,0
T0000771,100836,2025-07-02 02:56:50,234.6,online_services,transfer,in_person,1,0,0.323,16,1719,2,120.52,468,1,D32934858,0
T0000098,100245,2024-04-22 01:15:56,17.78,electronics,online,in_person,0,0,0.584,18,2827,2,1.0,2311,1,D83983132,0
T0000799,100945,2024-10-27 12:52:33,163.18,gas,atm,in_person,0,0,0.866,47,1728,1,1.0,5793,1,D32728423,0
T0000626,100588,2025-05-11 21:29:21,66.02,grocery,pos,in_person,1,0,0.419,20,40,0,89.9,954,1,D53252773,0
T0000134,100001,2024-03-07 19:41:47,162.84,online_services,online,mobile,0,0,0.529,30,1201,0,289.03,6861,1,D76263182,0
T0000169,100867,2024-01-19 03:03:25,122.16,gas,transfer,ivr,1,0,0.316,27,1150,4,52.38,805,1,D78238996,0
T0000210,100841,2025-02-10 13:16:57,97.88,gas,transfer,in_person,1,0,0.757,13,776,2,17.58,1104,0,D21418056,0
T0000727,100776,2025-12-15 19:52:52,38.34,online_services,pos,in_person,1,0,0.293,36,815,0,261.21,626,0,D21542220,0
T0000816,100982,2025-11-02 07:57:07,107.01,grocery,transfer,in_person,0,1,0.675,46,3203,1,1.0,1138,1,D80241851,0
T0000511,100200,2025-04-29 03:02:50,142.0,online_services,transfer,mobile,0,0,0.375,3,3650,0,1.0,1641,1,D85039013,0
T0000412,100915,2025-05-12 12:39:19,134.63,electronics,online,in_person,0,1,0.657,19,173,4,2.88,3951,0,D78767017,0
T0000928,100211,2025-02-15 08:43:43,1800.08,electronics,pos,in_person,0,0,0.746,36,477,4,313.39,966,1,D79483989,1
T0000956,100131,2024-09-02 14:16:37,129.0,restaurants,atm,in_person,1,0,0.759,0,1388,2,171.5,1537,1,D73234760,0
T0000267,100716,2025-11-08 22:33:38,467.13,online_services,pos,web,0,0,0.548,0,143,4,183.16,15672,1,D21835416,0
T0000783,100651,2024-01-05 03:00:35,174.17,healthcare,pos,in_person,1,0,0.491,34,1206,1,37.13,2373,1,D11940416,0
T0000673,100190,2025-07-03 11:54:48,97.87,grocery,atm,in_person,0,0,0.3,15,3650,2,160.42,7288,1,D15593523,0
T0000096,100651,2024-09-13 08:21:42,89.48,grocery,pos,web,1,0,0.736,49,745,3,250.0,4132,1,D47013850,0
T0000739,100132,2024-05-17 09:06:23,114.96,restaurants,online,web,1,0,0.836,29,147,1,250.91,1109,0,D39016619,0
T0000150,100520,2025-02-20 20:50:18,87.78,restaurants,pos,web,1,0,0.462,48,768,1,1.0,6791,0,D67565735,0
T0000934,100052,2025-02-13 00:30:05,276.53,gas,online,in_person,1,0,0.245,2,154,4,44.03,7358,1,D46724696,0
T0000076,100547,2025-04-23 01:45:13,109.86,restaurants,pos,mobile,0,1,0.34,42,2245,5,172.69,2972,1,D37324015,0
T0000077,100742,2024-09-19 16:28:16,59.58,gas,online,mobile,0,0,0.693,26,3650,1,295.74,19661,0,D20119062,0
T0000635,100089,2024-02-19 11:09:35,469.25,utilities,pos,in_person,0,0,0.842,66,1177,3,1.0,5624,1,D40522763,0
T0000102,100920,2025-09-08 08:42:50,59.05,healthcare,pos,web,0,1,0.909,53,1983,1,112.29,3724,1,D55955283,0
T0000466,100435,2025-04-22 15:47:38,159.1,online_services,pos,in_person,0,0,0.83,15,3050,0,129.51,294,1,D51109053,0
T0000038,100616,2025-09-15 01:01:47,151.92,entertainment,transfer,in_person,0,0,0.625,77,123,5,216.98,2084,1,D21719958,0
T0000494,100216,2024-09-10 20:24:23,287.13,grocery,online,in_person,1,0,0.613,31,1947,0,97.63,1870,1,D60246541,0
T0000259,100074,2024-09-11 14:23:29,238.73,utilities,pos,ivr,1,0,0.785,37,3650,2,50.87,4538,0,D43723178,0
T0000116,100964,2024-02-09 18:45:36,84.65,grocery,atm,mobile,1,0,0.428,41,754,4,230.75,857,1,D22795435,0
T0000266,100257,2024-03-04 08:18:18,51.95,utilities,pos,web,1,1,0.563,7,2624,1,165.82,12199,1,D67052300,0
T0000935,100092,2024-12-03 10:15:55,360.24,gas,pos,web,1,0,0.422,33,5,3,130.03,9961,1,D92424421,0
T0000736,100681,2025-04-30 16:45:28,61.53,grocery,transfer,in_person,0,0,0.783,36,56,2,1.0,1452,1,D99726437,0
T0000026,100226,2025-06-27 23:47:59,188.28,entertainment,online,in_person,1,0,0.837,35,3650,0,146.01,3937,1,D72162450,0
T0000054,100187,2024-06-12 03:34:54,200.82,online_services,pos,mobile,0,0,0.881,0,1847,4,1.0,2782,0,D67738889,0
T0000749,100475,2024-03-23 03:20:33,1085.46,travel,transfer,in_person,1,0,0.319,31,3006,3,132.37,7052,1,D63907804,0
T0000111,100531,2024-03-02 09:37:49,175.59,restaurants,atm,in_person,1,0,0.557,59,237,3,50.84,2732,1,D92520439,0
T0000845,100709,2025-06-07 19:59:10,200.29,grocery,pos,in_person,1,0,0.47,0,518,3,115.86,15448,0,D88607511,0
T0000960,100379,2025-06-20 15:51:13,172.89,grocery,transfer,web,0,0,0.454,31,2332,0,149.77,7025,1,D27056446,0
T0001000,100293,2025-06-26 12:50:58,76.17,utilities,pos,in_person,1,0,0.624,46,3602,5,132.17,1542,0,D33518001,0
T0000601,100867,2025-12-12 10:24:23,83.39,electronics,pos,in_person,1,0,0.794,76,425,3,130.62,1537,1,D94211431,0
T0000475,100505,2024-09-14 14:23:36,61.31,gas,atm,in_person,0,0,0.208,34,995,3,304.49,1186,1,D97367978,0
T0000009,100224,2024-05-05 18:09:53,73.31,restaurants,pos,mobile,1,0,0.544,50,869,1,42.61,3242,1,D83275574,0
T0000641,100058,2024-07-20 07:08:43,66.14,grocery,online,in_person,0,0,0.885,26,2487,2,67.02,1811,0,D52623663,0
T0000629,100796,2025-06-23 06:36:05,103.16,electronics,pos,web,0,0,0.887,31,268,6,115.73,805,1,D18710317,0
T0000398,100165,2025-09-28 14:54:59,259.58,gas,online,mobile,1,0,0.635,28,32,1,239.9,1835,0,D66685085,0
T0000668,100785,2025-12-24 20:17:18,162.67,utilities,online,in_person,1,0,0.519,37,452,2,297.91,7889,0,D63346509,0
T0000907,100080,2024-12-14 02:56:33,583.99,electronics,transfer,web,1,0,0.546,61,132,3,24.28,2810,0,D13616589,1
T0000841,100618,2025-08-05 08:06:59,405.61,online_services,online,mobile,1,1,0.342,49,388,2,137.58,7212,1,D21644966,0
T0000502,100145,2025-01-23 22:26:23,317.83,restaurants,online,in_person,0,0,0.819,53,1934,3,19.68,1801,1,D17960775,0
T0000093,100249,2025-09-07 04:11:12,28.76,healthcare,pos,mobile,1,0,0.463,37,776,4,76.9,10581,1,D97506881,0
T0000624,100924,2025-08-28 08:49:04,62.84,electronics,pos,in_person,0,0,0.737,32,169,1,140.64,6108,1,D54613371,0
T0000055,100071,2024-07-31 01:43:32,136.93,entertainment,pos,mobile,1,0,0.853,15,393,2,105.51,3747,0,D68645767,0
T0000168,100141,2024-01-23 07:57:53,50.38,electronics,transfer,in_person,0,0,0.789,22,98,1,86.84,2771,0,D88970943,0
T0000067,100657,2025-02-01 11:57:13,196.37,restaurants,transfer,in_person,1,0,0.515,7,1521,3,123.19,5436,1,D17844491,0
T0000637,100178,2024-05-26 11:24:14,212.49,healthcare,pos,web,1,0,0.827,0,997,2,79.58,6924,1,D19747479,0
T0000982,100236,2024-06-13 09:59:39,678.05,grocery,transfer,mobile,0,0,0.948,36,662,0,97.2,3385,1,D67004468,0
T0000161,100646,2025-11-21 16:12:01,118.13,electronics,pos,in_person,0,0,0.322,24,1281,2,200.37,3322,1,D97915008,0
T0000571,100764,2025-11-26 05:46:38,115.77,grocery,pos,in_person,0,0,0.595,57,230,2,1.0,5802,0,D70702626,0
T0000797,100281,2025-09-08 21:03:07,316.36,restaurants,pos,in_person,1,0,0.795,17,796,1,212.25,5345,0,D95286915,0
T0000130,100658,2024-12-17 08:55:43,80.28,grocery,pos,in_person,1,0,0.276,42,391,5,12.28,2136,1,D83495110,0
T0000518,100459,2025-10-22 14:20:46,400.75,online_services,pos,in_person,1,1,0.389,33,401,2,83.15,8631,1,D63527696,0
T0000101,100329,2024-03-26 22:28:22,116.96,travel,atm,in_person,1,1,0.834,32,986,0,167.09,640,0,D99503604,0
T0000015,100501,2025-04-11 15:25:19,72.33,electronics,online,web,0,0,0.396,9,96,4,310.94,3103,0,D42935172,0
T0000815,100712,2025-05-08 07:15:33,210.17,healthcare,pos,in_person,0,1,0.25,32,794,3,1.0,1186,1,D38333427,0
T0000968,100464,2024-06-05 17:30:10,118.6,restaurants,pos,in_person,0,0,0.733,36,2975,5,121.65,797,1,D99068636,0
T0000216,100579,2025-10-04 23:25:01,236.47,online_services,pos,web,1,0,0.374,40,111,0,96.13,1668,0,D46646761,0
T0000647,100065,2024-01-29 00:13:37,239.96,electronics,transfer,in_person,1,0,0.239,47,69,1,227.72,3422,1,D66999278,0
T0000980,100812,2024-07-21 05:10:22,106.59,electronics,pos,ivr,1,0,0.931,50,533,4,58.74,2238,1,D12234543,0
T0000532,100608,2024-02-22 10:59:58,528.3,restaurants,pos,in_person,1,0,0.657,35,1909,4,92.06,2886,0,D30077767,0
T0000865,100903,2024-07-10 14:14:02,35.42,utilities,transfer,in_person,1,0,0.683,12,1417,4,1.0,492,1,D88793638,0
T0000620,100398,2024-06-10 04:56:29,160.43,restaurants,pos,in_person,1,1,0.615,42,760,1,1.0,5360,0,D69212526,0
T0000341,100760,2024-09-16 14:53:05,39.09,gas,pos,in_person,1,0,0.769,33,2783,1,185.71,2667,1,D22467112,0
T0000353,100257,2024-10-31 14:39:31,310.57,online_services,online,in_person,1,0,0.707,26,81,1,88.38,6937,1,D29889782,0
T0000255,100530,2024-08-07 05:19:50,398.44,travel,pos,in_person,1,0,0.739,14,325,1,51.35,2023,1,D98716340,0
T0000253,100894,2025-09-01 04:00:26,241.82,healthcare,transfer,in_person,0,0,0.945,31,560,3,233.99,64,1,D67698177,1
T0000863,100783,2024-08-18 08:47:45,123.61,electronics,pos,ivr,1,0,0.883,20,1750,3,36.84,2296,0,D32376231,0
T0000593,100827,2024-10-18 21:43:42,205.98,grocery,atm,in_person,0,0,0.887,40,3650,0,35.23,1265,1,D35108750,0
T0000071,100763,2025-10-14 10:40:43,43.82,electronics,atm,in_person,1,0,0.556,27,1809,2,143.42,1346,0,D56728000,0
T0000702,100500,2024-06-10 21:56:13,312.11,gas,pos,web,1,0,0.368,53,693,4,150.47,6425,0,D45885117,0
T0000421,100360,2024-02-22 15:13:23,414.52,healthcare,pos,in_person,0,0,0.843,20,1834,0,65.91,14303,1,D44572858,0
T0000522,100078,2024-09-15 03:33:35,376.43,gas,transfer,mobile,1,1,0.472,26,1841,3,1.0,6482,0,D25883262,0
T0000453,100126,2025-01-19 21:12:41,127.4,gas,pos,in_person,1,0,0.424,40,660,0,379.14,2289,1,D96188011,0
T0000040,100631,2024-03-14 08:52:55,220.72,online_services,transfer,in_person,1,0,0.845,45,2165,0,145.09,5960,1,D98480596,0
T0000307,100134,2024-01-25 00:37:20,187.17,restaurants,transfer,web,0,0,0.588,0,72,4,161.18,1486,1,D18405425,0
T0000961,100817,2024-10-25 17:31:03,848.05,utilities,transfer,in_person,0,0,0.315,74,534,3,64.18,4204,1,D60829808,0
T0000156,100853,2024-05-10 05:00:05,495.59,online_services,pos,in_person,1,0,0.894,25,768,1,145.91,3424,1,D70923661,0
T0000244,100097,2025-03-10 08:26:55,115.75,restaurants,transfer,web,0,0,0.911,29,1929,3,192.56,1880,1,D81085646,0
T0000225,100097,2025-09-08 01:54:39,321.82,gas,pos,mobile,0,0,0.446,48,295,1,1.0,10831,1,D67228729,0
T0000544,100108,2025-07-03 16:09:13,315.62,electronics,pos,web,1,1,0.798,3,300,6,193.02,589,1,D23407965,1
T0000973,100084,2024-11-12 20:25:14,45.14,electronics,transfer,mobile,0,0,0.326,25,1700,0,138.61,2821,1,D28414224,0
T0000029,100017,2025-06-14 13:21:36,149.66,restaurants,online,ivr,0,1,0.813,65,3650,2,284.1,8151,1,D45122308,0
T0000681,100618,2024-03-09 22:18:51,361.01,online_services,pos,in_person,0,0,0.731,54,225,3,218.8,2261,1,D72327480,0
T0000864,100211,2025-06-02 06:44:44,149.27,entertainment,online,in_person,1,0,0.575,26,589,1,24.1,9173,0,D11910040,0
T0000666,100084,2024-08-30 20:43:22,571.75,gas,online,in_person,0,0,0.928,25,1393,5,206.02,14147,1,D77309494,0
T0000418,100493,2025-07-11 03:14:20,100.77,travel,pos,in_person,1,0,0.947,62,264,3,2.68,616,0,D89855722,0
T0000108,100132,2025-03-22 09:59:02,90.47,restaurants,online,mobile,1,0,0.804,45,2261,5,1.0,1267,1,D48673013,0
T0000081,100658,2024-01-19 08:12:47,1248.22,gas,pos,web,1,0,0.707,5,3650,2,1.0,1124,0,D23212597,0
T0000044,100113,2025-08-08 17:09:48,66.17,utilities,online,in_person,0,0,0.858,33,28,3,220.72,10102,1,D28351219,0
T0000775,100413,2024-12-07 03:51:02,57.25,gas,atm,in_person,1,0,0.364,45,43,2,165.32,649,1,D29620937,0
T0000482,100882,2025-12-02 17:53:43,157.5,healthcare,pos,mobile,0,0,0.939,45,1124,1,1.0,2240,1,D30756425,0
T0000943,100144,2024-04-10 12:39:24,195.84,online_services,transfer,mobile,0,0,0.861,47,2737,2,128.66,1788,0,D71475412,0
T0000117,100614,2024-07-28 04:39:22,341.38,restaurants,transfer,ivr,1,0,0.462,57,1236,1,79.18,3359,0,D99210027,0
T0000300,100557,2025-02-01 11:44:08,163.23,electronics,pos,web,1,0,0.803,49,2433,2,63.89,30892,1,D27119765,0
T0000650,100972,2025-06-30 02:21:28,159.24,restaurants,online,mobile,1,0,0.208,34,442,1,46.71,5782,1,D14776105,0
T0000408,100152,2025-06-22 11:00:18,145.62,online_services,atm,in_person,0,0,0.354,45,43,0,211.17,11450,1,D68019039,0
T0000249,100191,2024-05-03 12:53:54,168.48,travel,online,mobile,0,0,0.694,37,743,2,196.03,3659,1,D24208255,0
T0000155,100792,2025-06-15 19:36:34,86.44,restaurants,pos,in_person,0,0,0.558,29,2192,1,116.27,3176,1,D20264806,0
T0000622,100881,2024-10-25 19:31:21,23.57,utilities,transfer,mobile,1,0,0.762,56,2799,1,169.41,3672,1,D46040532,0
T0000955,100759,2024-12-29 11:10:51,78.36,gas,transfer,mobile,1,0,0.691,48,289,1,238.1,1442,1,D74847346,0
T0000328,100335,2024-10-14 09:44:45,92.84,entertainment,pos,in_person,1,0,0.351,54,811,1,1.0,14500,1,D32134348,0
T0000159,100746,2024-06-03 08:15:52,42.65,restaurants,transfer,web,1,0,0.744,35,25,2,296.98,11247,1,D38784582,0
T0000608,100308,2024-05-14 16:21:05,201.64,grocery,pos,in_person,1,0,0.752,26,1945,5,290.05,1755,0,D51413191,0
T0000913,100939,2024-12-16 12:18:10,119.13,online_services,online,ivr,0,0,0.577,33,30,3,197.47,6457,1,D98822666,0
T0000965,100571,2025-11-23 21:09:14,36.49,online_services,online,mobile,1,0,0.34,36,389,0,1.0,76,1,D76557544,0
T0000185,100707,2024-12-02 15:40:54,192.93,electronics,transfer,mobile,1,0,0.813,55,455,1,288.78,242,0,D38414524,1
T0000969,100435,2025-03-30 23:44:16,142.45,utilities,atm,mobile,1,0,0.822,29,746,5,1.0,934,1,D40335885,0
T0000686,100687,2025-03-07 11:18:36,200.4,utilities,atm,mobile,1,1,0.718,23,961,1,91.45,1975,1,D25588016,0
T0000369,100474,2025-02-15 18:15:37,49.71,gas,pos,in_person,1,0,0.617,6,2405,1,1.0,256,1,D88238229,0
T0000223,100620,2024-03-13 09:31:22,19.87,utilities,online,mobile,1,0,0.59,72,5,4,256.0,10645,1,D13386168,0
T0000766,100169,2024-12-17 11:54:03,42.88,utilities,online,in_person,1,0,0.481,40,704,4,19.26,2347,1,D31506252,0
T0000379,100678,2024-02-05 19:31:41,86.08,travel,transfer,in_person,1,0,0.938,26,147,2,373.61,3782,1,D87084997,0
T0000701,100550,2025-05-12 04:29:48,508.2,utilities,pos,in_person,1,0,0.321,19,475,2,171.89,1173,1,D31662294,0
T0000078,100388,2024-10-23 03:44:53,324.88,restaurants,atm,in_person,0,0,0.272,43,81,1,114.94,4958,0,D16826440,0
T0000781,100331,2025-03-28 15:59:06,1170.35,gas,atm,in_person,1,0,0.459,26,826,1,193.3,5958,1,D18920783,0
T0000330,100485,2024-01-08 21:41:11,69.33,grocery,atm,web,1,0,0.265,1,8,3,199.42,7104,1,D72052612,0
T0000363,100099,2024-06-24 22:42:31,69.5,entertainment,transfer,mobile,1,0,0.455,25,522,1,182.28,12666,1,D71215601,0
T0000791,100852,2025-06-19 07:57:10,240.28,gas,pos,mobile,0,0,0.914,0,74,0,101.62,5894,1,D54473031,0
T0000754,100974,2024-05-11 09:09:33,166.64,grocery,transfer,web,1,0,0.754,31,156,4,79.96,6417,0,D65786886,0
T0000047,100401,2025-07-13 09:43:58,174.13,electronics,transfer,web,1,0,0.435,44,898,3,1.0,6138,1,D95604664,0
T0000226,100129,2025-12-14 23:01:27,193.11,electronics,pos,in_person,1,0,0.736,45,3002,2,56.17,9197,1,D16431484,0
T0000202,100465,2024-03-01 22:51:21,698.08,travel,pos,mobile,0,0,0.455,29,1501,1,94.14,172,0,D44378892,1
T0000592,100182,2024-01-24 21:37:34,137.01,grocery,pos,in_person,0,0,0.679,45,1119,3,207.62,3884,1,D26419687,0
T0000664,100510,2025-04-01 05:01:33,923.32,restaurants,online,mobile,0,1,0.303,26,220,1,159.42,9446,0,D52407680,0
T0000163,100010,2025-05-29 21:19:27,53.08,gas,pos,in_person,0,0,0.922,44,1532,0,213.95,1936,0,D48644440,0
T0000812,100568,2024-05-17 12:12:10,161.1,utilities,transfer,in_person,1,0,0.431,15,392,2,12.66,1590,1,D78629460,0
T0000162,100413,2024-09-24 10:34:25,47.8,utilities,transfer,in_person,1,0,0.748,76,311,1,26.16,339,1,D46019044,0
T0000024,100870,2025-12-27 11:38:11,206.35,entertainment,online,in_person,1,0,0.275,46,38,1,36.56,445,1,D11050190,0
T0000977,100313,2025-08-23 13:01:22,135.25,gas,transfer,in_person,0,0,0.888,20,3650,1,100.25,1033,0,D48012886,0
T0000301,100162,2024-12-14 22:56:10,97.26,travel,pos,mobile,1,0,0.484,6,2213,1,159.95,5526,1,D69279380,0
T0000795,100698,2024-02-06 07:03:59,32.59,electronics,transfer,in_person,0,0,0.262,25,2771,4,115.21,2540,1,D28417314,0
T0000789,100712,2024-05-26 00:04:10,98.4,electronics,pos,in_person,1,0,0.925,39,2714,3,60.19,3146,1,D50177566,0
T0000838,100000,2025-12-04 20:52:14,253.09,healthcare,pos,mobile,0,0,0.948,29,2986,0,151.06,3103,0,D74574570,0
T0000994,100820,2025-08-20 11:24:11,83.43,utilities,transfer,in_person,1,1,0.705,29,484,0,103.68,3723,0,D81217275,0
T0000883,100120,2024-03-07 12:37:50,285.29,restaurants,transfer,in_person,0,0,0.604,44,693,3,87.26,8515,1,D75848946,0
T0000947,100504,2024-03-18 12:51:31,118.54,gas,transfer,web,0,0,0.593,69,420,1,1.0,14475,0,D37848958,0
T0000661,100617,2024-11-07 07:19:39,180.86,travel,online,mobile,0,0,0.606,13,303,1,420.32,3808,1,D33785156,0
T0000671,100845,2024-01-22 16:42:17,312.34,electronics,pos,in_person,1,0,0.353,49,781,5,1.0,2952,0,D20377607,0
T0000862,100896,2024-12-30 00:51:19,652.14,gas,online,in_person,0,0,0.516,57,528,2,142.01,532,0,D38944773,1
T0000034,100846,2025-08-23 07:41:36,830.36,gas,pos,in_person,1,0,0.341,47,1749,2,135.39,4151,1,D15643737,0
T0000819,100660,2025-05-19 03:11:57,83.68,gas,pos,in_person,1,0,0.335,26,632,1,131.21,9818,0,D28508912,0
T0000437,100889,2025-06-21 11:11:24,103.19,entertainment,online,in_person,0,0,0.662,39,3132,3,252.91,199,1,D43027760,1
T0000082,100715,2024-07-30 05:12:51,151.96,grocery,pos,mobile,1,0,0.339,38,131,3,178.65,3646,0,D53139538,0
T0000356,100213,2024-04-05 01:04:28,293.6,online_services,pos,web,1,0,0.738,57,71,3,1.0,1737,1,D99613584,0
T0000733,100011,2024-04-07 18:19:05,421.58,grocery,pos,mobile,0,0,0.245,0,657,4,1.0,13269,1,D39680364,0
T0000509,100461,2025-06-08 00:20:14,226.7,online_services,atm,in_person,1,0,0.429,52,1059,0,1.0,1958,0,D18733669,0
